channel,region,object_id,feature_name,feature_value,platedir,plate_row,plate_column
1,l100seg,61,q0_500,2573.0,200129MZ072BBB07,A,2
1,l100seg,61,q0_750,3269.0,200129MZ072BBB07,A,2
1,l100seg,61,q1_000,8932.0,200129MZ072BBB07,A,2
1,l100seg,62,q0_000,365.0,200129MZ072BBB07,A,2
1,l100seg,62,q0_250,2141.75,200129MZ072BBB07,A,2
1,l100seg,62,q0_500,2658.5,200129MZ072BBB07,A,2
1,l100seg,62,q0_750,3271.0,200129MZ072BBB07,A,2
1,l100seg,62,q1_000,7391.0,200129MZ072BBB07,A,2
1,l100seg,63,q0_000,444.0,200129MZ072BBB07,A,2
1,l100seg,63,q0_250,2054.0,200129MZ072BBB07,A,2
1,l100seg,63,q0_500,2548.0,200129MZ072BBB07,A,2
1,l100seg,63,q0_750,3196.0,200129MZ072BBB07,A,2
1,l100seg,63,q1_000,8663.0,200129MZ072BBB07,A,2
1,l100seg,64,q0_000,513.0,200129MZ072BBB07,A,2
1,l100seg,64,q0_250,2156.0,200129MZ072BBB07,A,2
1,l100seg,64,q0_500,2616.5,200129MZ072BBB07,A,2
1,l100seg,64,q0_750,3320.75,200129MZ072BBB07,A,2
1,l100seg,64,q1_000,10186.0,200129MZ072BBB07,A,2
1,l100seg,65,q0_000,401.0,200129MZ072BBB07,A,2
1,l100seg,65,q0_250,2216.0,200129MZ072BBB07,A,2
1,l100seg,65,q0_500,2667.0,200129MZ072BBB07,A,2
1,l100seg,65,q0_750,3280.0,200129MZ072BBB07,A,2
1,l100seg,65,q1_000,8206.0,200129MZ072BBB07,A,2
1,l100seg,66,q0_000,431.0,200129MZ072BBB07,A,2
1,l100seg,66,q0_250,2356.0,200129MZ072BBB07,A,2
1,l100seg,66,q0_500,2792.0,200129MZ072BBB07,A,2
1,l100seg,66,q0_750,3453.0,200129MZ072BBB07,A,2
1,l100seg,66,q1_000,9577.0,200129MZ072BBB07,A,2
1,l100seg,67,q0_000,370.0,200129MZ072BBB07,A,2
1,l100seg,67,q0_250,2395.5,200129MZ072BBB07,A,2
1,l100seg,67,q0_500,2840.0,200129MZ072BBB07,A,2
1,l100seg,67,q0_750,3492.5,200129MZ072BBB07,A,2
1,l100seg,67,q1_000,9111.0,200129MZ072BBB07,A,2
1,l100seg,68,q0_000,409.0,200129MZ072BBB07,A,2
1,l100seg,68,q0_250,2419.0,200129MZ072BBB07,A,2
1,l100seg,68,q0_500,2899.0,200129MZ072BBB07,A,2
1,l100seg,68,q0_750,3544.75,200129MZ072BBB07,A,2
1,l100seg,68,q1_000,10212.0,200129MZ072BBB07,A,2
1,l100seg,69,q0_000,487.0,200129MZ072BBB07,A,2
1,l100seg,69,q0_250,2395.0,200129MZ072BBB07,A,2
1,l100seg,69,q0_500,2947.0,200129MZ072BBB07,A,2
1,l100seg,69,q0_750,3635.5,200129MZ072BBB07,A,2
1,l100seg,69,q1_000,8586.0,200129MZ072BBB07,A,2
1,l100seg,70,q0_000,326.0,200129MZ072BBB07,A,2
1,l100seg,70,q0_250,2359.0,200129MZ072BBB07,A,2
1,l100seg,70,q0_500,2877.0,200129MZ072BBB07,A,2
1,l100seg,70,q0_750,3492.0,200129MZ072BBB07,A,2
1,l100seg,70,q1_000,8871.0,200129MZ072BBB07,A,2
1,l100seg,71,q0_000,339.0,200129MZ072BBB07,A,2
1,l100seg,71,q0_250,2397.0,200129MZ072BBB07,A,2
1,l100seg,71,q0_500,2923.0,200129MZ072BBB07,A,2
1,l100seg,71,q0_750,3597.0,200129MZ072BBB07,A,2
1,l100seg,71,q1_000,12768.0,200129MZ072BBB07,A,2
1,l100seg,72,q0_000,385.0,200129MZ072BBB07,A,2
1,l100seg,72,q0_250,2222.0,200129MZ072BBB07,A,2
1,l100seg,72,q0_500,2868.0,200129MZ072BBB07,A,2
1,l100seg,72,q0_750,3726.0,200129MZ072BBB07,A,2
1,l100seg,72,q1_000,12109.0,200129MZ072BBB07,A,2
1,l100seg,73,q0_000,379.0,200129MZ072BBB07,A,2
1,l100seg,73,q0_250,2063.0,200129MZ072BBB07,A,2
1,l100seg,73,q0_500,2727.0,200129MZ072BBB07,A,2
1,l100seg,73,q0_750,3480.0,200129MZ072BBB07,A,2
1,l100seg,73,q1_000,9228.0,200129MZ072BBB07,A,2
1,l100seg,74,q0_000,405.0,200129MZ072BBB07,A,2
1,l100seg,74,q0_250,2026.0,200129MZ072BBB07,A,2
1,l100seg,74,q0_500,2628.5,200129MZ072BBB07,A,2
1,l100seg,74,q0_750,3385.25,200129MZ072BBB07,A,2
1,l100seg,74,q1_000,10304.0,200129MZ072BBB07,A,2
1,l100seg,75,q0_000,590.0,200129MZ072BBB07,A,2
1,l100seg,75,q0_250,2248.0,200129MZ072BBB07,A,2
1,l100seg,75,q0_500,2897.0,200129MZ072BBB07,A,2
1,l100seg,75,q0_750,3635.0,200129MZ072BBB07,A,2
1,l100seg,75,q1_000,9776.0,200129MZ072BBB07,A,2
1,l100seg,76,q0_000,459.0,200129MZ072BBB07,A,2
1,l100seg,76,q0_250,2163.0,200129MZ072BBB07,A,2
1,l100seg,76,q0_500,2789.0,200129MZ072BBB07,A,2
1,l100seg,76,q0_750,3496.0,200129MZ072BBB07,A,2
1,l100seg,76,q1_000,9882.0,200129MZ072BBB07,A,2
1,l100seg,77,q0_000,440.0,200129MZ072BBB07,A,2
1,l100seg,77,q0_250,2226.0,200129MZ072BBB07,A,2
1,l100seg,77,q0_500,2748.0,200129MZ072BBB07,A,2
1,l100seg,77,q0_750,3490.0,200129MZ072BBB07,A,2
1,l100seg,77,q1_000,9486.0,200129MZ072BBB07,A,2
1,l100seg,78,q0_000,452.0,200129MZ072BBB07,A,2
1,l100seg,78,q0_250,2436.0,200129MZ072BBB07,A,2
1,l100seg,78,q0_500,3030.5,200129MZ072BBB07,A,2
1,l100seg,78,q0_750,3612.75,200129MZ072BBB07,A,2
1,l100seg,78,q1_000,8853.0,200129MZ072BBB07,A,2
1,l100seg,79,q0_000,419.0,200129MZ072BBB07,A,2
1,l100seg,79,q0_250,2629.0,200129MZ072BBB07,A,2
1,l100seg,79,q0_500,3230.0,200129MZ072BBB07,A,2
1,l100seg,79,q0_750,3890.25,200129MZ072BBB07,A,2
1,l100seg,79,q1_000,10566.0,200129MZ072BBB07,A,2
1,l100seg,80,q0_000,548.0,200129MZ072BBB07,A,2
1,l100seg,80,q0_250,2570.75,200129MZ072BBB07,A,2
1,l100seg,80,q0_500,3118.0,200129MZ072BBB07,A,2
1,l100seg,80,q0_750,3783.0,200129MZ072BBB07,A,2
1,l100seg,80,q1_000,10887.0,200129MZ072BBB07,A,2
1,l100seg,81,q0_000,471.0,200129MZ072BBB07,A,2
1,l100seg,81,q0_250,2806.75,200129MZ072BBB07,A,2
1,l100seg,81,q0_500,3348.0,200129MZ072BBB07,A,2
1,l100seg,81,q0_750,4058.25,200129MZ072BBB07,A,2
1,l100seg,81,q1_000,12256.0,200129MZ072BBB07,A,2
1,l100seg,82,q0_000,414.0,200129MZ072BBB07,A,2
1,l100seg,82,q0_250,2668.0,200129MZ072BBB07,A,2
1,l100seg,82,q0_500,3267.0,200129MZ072BBB07,A,2
1,l100seg,82,q0_750,3883.0,200129MZ072BBB07,A,2
1,l100seg,82,q1_000,18078.0,200129MZ072BBB07,A,2
1,l100seg,83,q0_000,458.0,200129MZ072BBB07,A,2
1,l100seg,83,q0_250,2478.0,200129MZ072BBB07,A,2
1,l100seg,83,q0_500,3116.0,200129MZ072BBB07,A,2
1,l100seg,83,q0_750,3921.0,200129MZ072BBB07,A,2
1,l100seg,83,q1_000,12439.0,200129MZ072BBB07,A,2
1,l100seg,84,q0_000,459.0,200129MZ072BBB07,A,2
1,l100seg,84,q0_250,2272.0,200129MZ072BBB07,A,2
1,l100seg,84,q0_500,2832.5,200129MZ072BBB07,A,2
1,l100seg,84,q0_750,3610.75,200129MZ072BBB07,A,2
1,l100seg,84,q1_000,12968.0,200129MZ072BBB07,A,2
1,l100seg,85,q0_000,556.0,200129MZ072BBB07,A,2
1,l100seg,85,q0_250,2122.0,200129MZ072BBB07,A,2
1,l100seg,85,q0_500,2676.0,200129MZ072BBB07,A,2
1,l100seg,85,q0_750,3302.75,200129MZ072BBB07,A,2
1,l100seg,85,q1_000,14303.0,200129MZ072BBB07,A,2
1,l100seg,86,q0_000,587.0,200129MZ072BBB07,A,2
1,l100seg,86,q0_250,2043.0,200129MZ072BBB07,A,2
1,l100seg,86,q0_500,2635.5,200129MZ072BBB07,A,2
1,l100seg,86,q0_750,3329.0,200129MZ072BBB07,A,2
1,l100seg,86,q1_000,11501.0,200129MZ072BBB07,A,2
1,l100seg,87,q0_000,504.0,200129MZ072BBB07,A,2
1,l100seg,87,q0_250,2167.0,200129MZ072BBB07,A,2
1,l100seg,87,q0_500,2760.5,200129MZ072BBB07,A,2
1,l100seg,87,q0_750,3437.25,200129MZ072BBB07,A,2
1,l100seg,87,q1_000,10563.0,200129MZ072BBB07,A,2
1,l100seg,88,q0_000,488.0,200129MZ072BBB07,A,2
1,l100seg,88,q0_250,2211.0,200129MZ072BBB07,A,2
1,l100seg,88,q0_500,2801.0,200129MZ072BBB07,A,2
1,l100seg,88,q0_750,3454.0,200129MZ072BBB07,A,2
1,l100seg,88,q1_000,11166.0,200129MZ072BBB07,A,2
1,l100seg,89,q0_000,526.0,200129MZ072BBB07,A,2
1,l100seg,89,q0_250,2185.0,200129MZ072BBB07,A,2
1,l100seg,89,q0_500,2709.0,200129MZ072BBB07,A,2
1,l100seg,89,q0_750,3446.0,200129MZ072BBB07,A,2
1,l100seg,89,q1_000,10819.0,200129MZ072BBB07,A,2
1,l100seg,90,q0_000,719.0,200129MZ072BBB07,A,2
1,l100seg,90,q0_250,2000.0,200129MZ072BBB07,A,2
1,l100seg,90,q0_500,2555.0,200129MZ072BBB07,A,2
1,l100seg,90,q0_750,3113.0,200129MZ072BBB07,A,2
1,l100seg,90,q1_000,10616.0,200129MZ072BBB07,A,2
1,l100seg,91,q0_000,578.0,200129MZ072BBB07,A,2
1,l100seg,91,q0_250,1974.0,200129MZ072BBB07,A,2
1,l100seg,91,q0_500,2512.0,200129MZ072BBB07,A,2
1,l100seg,91,q0_750,3064.0,200129MZ072BBB07,A,2
1,l100seg,91,q1_000,10571.0,200129MZ072BBB07,A,2
1,l100seg,92,q0_000,590.0,200129MZ072BBB07,A,2
1,l100seg,92,q0_250,2256.0,200129MZ072BBB07,A,2
1,l100seg,92,q0_500,2716.0,200129MZ072BBB07,A,2
1,l100seg,92,q0_750,3282.0,200129MZ072BBB07,A,2
1,l100seg,92,q1_000,9406.0,200129MZ072BBB07,A,2
1,l100seg,93,q0_000,461.0,200129MZ072BBB07,A,2
1,l100seg,93,q0_250,2218.0,200129MZ072BBB07,A,2
1,l100seg,93,q0_500,2681.0,200129MZ072BBB07,A,2
1,l100seg,93,q0_750,3338.0,200129MZ072BBB07,A,2
1,l100seg,93,q1_000,7855.0,200129MZ072BBB07,A,2
1,l100seg,94,q0_000,473.0,200129MZ072BBB07,A,2
1,l100seg,94,q0_250,2379.0,200129MZ072BBB07,A,2
1,l100seg,94,q0_500,2824.5,200129MZ072BBB07,A,2
1,l100seg,94,q0_750,3477.0,200129MZ072BBB07,A,2
1,l100seg,94,q1_000,10553.0,200129MZ072BBB07,A,2
1,l100seg,95,q0_000,492.0,200129MZ072BBB07,A,2
1,l100seg,95,q0_250,2274.0,200129MZ072BBB07,A,2
1,l100seg,95,q0_500,2858.0,200129MZ072BBB07,A,2
1,l100seg,95,q0_750,3454.25,200129MZ072BBB07,A,2
1,l100seg,95,q1_000,7394.0,200129MZ072BBB07,A,2
1,l100seg,96,q0_000,399.0,200129MZ072BBB07,A,2
1,l100seg,96,q0_250,2334.0,200129MZ072BBB07,A,2
1,l100seg,96,q0_500,2764.5,200129MZ072BBB07,A,2
1,l100seg,96,q0_750,3266.25,200129MZ072BBB07,A,2
1,l100seg,96,q1_000,9269.0,200129MZ072BBB07,A,2
1,l100seg,97,q0_000,541.0,200129MZ072BBB07,A,2
1,l100seg,97,q0_250,2122.0,200129MZ072BBB07,A,2
1,l100seg,97,q0_500,2554.0,200129MZ072BBB07,A,2
1,l100seg,97,q0_750,3041.0,200129MZ072BBB07,A,2
1,l100seg,97,q1_000,7151.0,200129MZ072BBB07,A,2
1,l100seg,98,q0_000,483.0,200129MZ072BBB07,A,2
1,l100seg,98,q0_250,1817.0,200129MZ072BBB07,A,2
1,l100seg,98,q0_500,2252.0,200129MZ072BBB07,A,2
1,l100seg,98,q0_750,2634.0,200129MZ072BBB07,A,2
1,l100seg,98,q1_000,8042.0,200129MZ072BBB07,A,2
1,l100seg,99,q0_000,541.0,200129MZ072BBB07,A,2
1,l100seg,99,q0_250,1452.75,200129MZ072BBB07,A,2
1,l100seg,99,q0_500,1955.0,200129MZ072BBB07,A,2
1,l100seg,99,q0_750,2469.0,200129MZ072BBB07,A,2
1,l100seg,99,q1_000,4687.0,200129MZ072BBB07,A,2
1,l100seg,100,q0_000,343.0,200129MZ072BBB07,A,2
1,l100seg,100,q0_250,858.0,200129MZ072BBB07,A,2
1,l100seg,100,q0_500,1144.0,200129MZ072BBB07,A,2
1,l100seg,100,q0_750,1444.0,200129MZ072BBB07,A,2
1,l100seg,100,q1_000,5647.0,200129MZ072BBB07,A,2
2,l100seg,1,q0_000,187.0,200129MZ072BBB07,A,2
2,l100seg,1,q0_250,191.5,200129MZ072BBB07,A,2
2,l100seg,1,q0_500,195.0,200129MZ072BBB07,A,2
2,l100seg,1,q0_750,197.75,200129MZ072BBB07,A,2
2,l100seg,1,q1_000,200.0,200129MZ072BBB07,A,2
2,l100seg,2,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,2,q0_250,180.0,200129MZ072BBB07,A,2
2,l100seg,2,q0_500,207.0,200129MZ072BBB07,A,2
2,l100seg,2,q0_750,245.0,200129MZ072BBB07,A,2
2,l100seg,2,q1_000,341.0,200129MZ072BBB07,A,2
2,l100seg,3,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,3,q0_250,276.0,200129MZ072BBB07,A,2
2,l100seg,3,q0_500,318.0,200129MZ072BBB07,A,2
2,l100seg,3,q0_750,353.0,200129MZ072BBB07,A,2
2,l100seg,3,q1_000,520.0,200129MZ072BBB07,A,2
2,l100seg,4,q0_000,135.0,200129MZ072BBB07,A,2
2,l100seg,4,q0_250,330.0,200129MZ072BBB07,A,2
2,l100seg,4,q0_500,379.0,200129MZ072BBB07,A,2
2,l100seg,4,q0_750,413.0,200129MZ072BBB07,A,2
2,l100seg,4,q1_000,646.0,200129MZ072BBB07,A,2
2,l100seg,5,q0_000,142.0,200129MZ072BBB07,A,2
2,l100seg,5,q0_250,358.0,200129MZ072BBB07,A,2
2,l100seg,5,q0_500,404.0,200129MZ072BBB07,A,2
2,l100seg,5,q0_750,441.0,200129MZ072BBB07,A,2
2,l100seg,5,q1_000,637.0,200129MZ072BBB07,A,2
2,l100seg,6,q0_000,128.0,200129MZ072BBB07,A,2
2,l100seg,6,q0_250,373.75,200129MZ072BBB07,A,2
2,l100seg,6,q0_500,435.0,200129MZ072BBB07,A,2
2,l100seg,6,q0_750,474.0,200129MZ072BBB07,A,2
2,l100seg,6,q1_000,1082.0,200129MZ072BBB07,A,2
2,l100seg,7,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,7,q0_250,368.0,200129MZ072BBB07,A,2
2,l100seg,7,q0_500,429.0,200129MZ072BBB07,A,2
2,l100seg,7,q0_750,477.0,200129MZ072BBB07,A,2
2,l100seg,7,q1_000,947.0,200129MZ072BBB07,A,2
2,l100seg,8,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,8,q0_250,350.0,200129MZ072BBB07,A,2
2,l100seg,8,q0_500,417.0,200129MZ072BBB07,A,2
2,l100seg,8,q0_750,472.0,200129MZ072BBB07,A,2
2,l100seg,8,q1_000,1407.0,200129MZ072BBB07,A,2
2,l100seg,9,q0_000,115.0,200129MZ072BBB07,A,2
2,l100seg,9,q0_250,330.0,200129MZ072BBB07,A,2
2,l100seg,9,q0_500,395.0,200129MZ072BBB07,A,2
2,l100seg,9,q0_750,450.0,200129MZ072BBB07,A,2
2,l100seg,9,q1_000,1878.0,200129MZ072BBB07,A,2
2,l100seg,10,q0_000,134.0,200129MZ072BBB07,A,2
2,l100seg,10,q0_250,327.0,200129MZ072BBB07,A,2
2,l100seg,10,q0_500,380.0,200129MZ072BBB07,A,2
2,l100seg,10,q0_750,433.0,200129MZ072BBB07,A,2
2,l100seg,10,q1_000,1193.0,200129MZ072BBB07,A,2
2,l100seg,11,q0_000,136.0,200129MZ072BBB07,A,2
2,l100seg,11,q0_250,288.0,200129MZ072BBB07,A,2
2,l100seg,11,q0_500,338.0,200129MZ072BBB07,A,2
2,l100seg,11,q0_750,435.0,200129MZ072BBB07,A,2
2,l100seg,11,q1_000,1650.0,200129MZ072BBB07,A,2
2,l100seg,12,q0_000,143.0,200129MZ072BBB07,A,2
2,l100seg,12,q0_250,298.0,200129MZ072BBB07,A,2
2,l100seg,12,q0_500,365.0,200129MZ072BBB07,A,2
2,l100seg,12,q0_750,440.0,200129MZ072BBB07,A,2
2,l100seg,12,q1_000,4961.0,200129MZ072BBB07,A,2
2,l100seg,13,q0_000,133.0,200129MZ072BBB07,A,2
2,l100seg,13,q0_250,313.0,200129MZ072BBB07,A,2
2,l100seg,13,q0_500,361.0,200129MZ072BBB07,A,2
2,l100seg,13,q0_750,418.0,200129MZ072BBB07,A,2
2,l100seg,13,q1_000,1131.0,200129MZ072BBB07,A,2
2,l100seg,14,q0_000,128.0,200129MZ072BBB07,A,2
2,l100seg,14,q0_250,293.0,200129MZ072BBB07,A,2
2,l100seg,14,q0_500,362.0,200129MZ072BBB07,A,2
2,l100seg,14,q0_750,414.0,200129MZ072BBB07,A,2
2,l100seg,14,q1_000,985.0,200129MZ072BBB07,A,2
2,l100seg,15,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,15,q0_250,285.0,200129MZ072BBB07,A,2
2,l100seg,15,q0_500,355.0,200129MZ072BBB07,A,2
2,l100seg,15,q0_750,412.0,200129MZ072BBB07,A,2
2,l100seg,15,q1_000,1301.0,200129MZ072BBB07,A,2
2,l100seg,16,q0_000,133.0,200129MZ072BBB07,A,2
2,l100seg,16,q0_250,298.75,200129MZ072BBB07,A,2
2,l100seg,16,q0_500,355.0,200129MZ072BBB07,A,2
2,l100seg,16,q0_750,411.0,200129MZ072BBB07,A,2
2,l100seg,16,q1_000,1230.0,200129MZ072BBB07,A,2
2,l100seg,17,q0_000,141.0,200129MZ072BBB07,A,2
2,l100seg,17,q0_250,296.0,200129MZ072BBB07,A,2
2,l100seg,17,q0_500,333.0,200129MZ072BBB07,A,2
2,l100seg,17,q0_750,386.0,200129MZ072BBB07,A,2
2,l100seg,17,q1_000,785.0,200129MZ072BBB07,A,2
2,l100seg,18,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,18,q0_250,262.0,200129MZ072BBB07,A,2
2,l100seg,18,q0_500,302.0,200129MZ072BBB07,A,2
2,l100seg,18,q0_750,361.0,200129MZ072BBB07,A,2
2,l100seg,18,q1_000,1619.0,200129MZ072BBB07,A,2
2,l100seg,19,q0_000,134.0,200129MZ072BBB07,A,2
2,l100seg,19,q0_250,253.0,200129MZ072BBB07,A,2
2,l100seg,19,q0_500,296.0,200129MZ072BBB07,A,2
2,l100seg,19,q0_750,368.0,200129MZ072BBB07,A,2
2,l100seg,19,q1_000,679.0,200129MZ072BBB07,A,2
2,l100seg,20,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,20,q0_250,257.0,200129MZ072BBB07,A,2
2,l100seg,20,q0_500,300.0,200129MZ072BBB07,A,2
2,l100seg,20,q0_750,354.0,200129MZ072BBB07,A,2
2,l100seg,20,q1_000,640.0,200129MZ072BBB07,A,2
2,l100seg,21,q0_000,133.0,200129MZ072BBB07,A,2
2,l100seg,21,q0_250,282.0,200129MZ072BBB07,A,2
2,l100seg,21,q0_500,319.0,200129MZ072BBB07,A,2
2,l100seg,21,q0_750,371.0,200129MZ072BBB07,A,2
2,l100seg,21,q1_000,1448.0,200129MZ072BBB07,A,2
2,l100seg,22,q0_000,128.0,200129MZ072BBB07,A,2
2,l100seg,22,q0_250,293.0,200129MZ072BBB07,A,2
2,l100seg,22,q0_500,332.0,200129MZ072BBB07,A,2
2,l100seg,22,q0_750,365.0,200129MZ072BBB07,A,2
2,l100seg,22,q1_000,790.0,200129MZ072BBB07,A,2
2,l100seg,23,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,23,q0_250,297.0,200129MZ072BBB07,A,2
2,l100seg,23,q0_500,336.0,200129MZ072BBB07,A,2
2,l100seg,23,q0_750,375.0,200129MZ072BBB07,A,2
2,l100seg,23,q1_000,2202.0,200129MZ072BBB07,A,2
2,l100seg,24,q0_000,135.0,200129MZ072BBB07,A,2
2,l100seg,24,q0_250,288.0,200129MZ072BBB07,A,2
2,l100seg,24,q0_500,323.0,200129MZ072BBB07,A,2
2,l100seg,24,q0_750,362.0,200129MZ072BBB07,A,2
2,l100seg,24,q1_000,869.0,200129MZ072BBB07,A,2
2,l100seg,25,q0_000,143.0,200129MZ072BBB07,A,2
2,l100seg,25,q0_250,276.0,200129MZ072BBB07,A,2
2,l100seg,25,q0_500,310.0,200129MZ072BBB07,A,2
2,l100seg,25,q0_750,353.0,200129MZ072BBB07,A,2
2,l100seg,25,q1_000,874.0,200129MZ072BBB07,A,2
2,l100seg,26,q0_000,114.0,200129MZ072BBB07,A,2
2,l100seg,26,q0_250,258.0,200129MZ072BBB07,A,2
2,l100seg,26,q0_500,299.0,200129MZ072BBB07,A,2
2,l100seg,26,q0_750,342.0,200129MZ072BBB07,A,2
2,l100seg,26,q1_000,717.0,200129MZ072BBB07,A,2
2,l100seg,27,q0_000,128.0,200129MZ072BBB07,A,2
2,l100seg,27,q0_250,265.0,200129MZ072BBB07,A,2
2,l100seg,27,q0_500,302.0,200129MZ072BBB07,A,2
2,l100seg,27,q0_750,343.0,200129MZ072BBB07,A,2
2,l100seg,27,q1_000,2584.0,200129MZ072BBB07,A,2
2,l100seg,28,q0_000,131.0,200129MZ072BBB07,A,2
2,l100seg,28,q0_250,258.0,200129MZ072BBB07,A,2
2,l100seg,28,q0_500,293.0,200129MZ072BBB07,A,2
2,l100seg,28,q0_750,336.0,200129MZ072BBB07,A,2
2,l100seg,28,q1_000,783.0,200129MZ072BBB07,A,2
2,l100seg,29,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,29,q0_250,258.0,200129MZ072BBB07,A,2
2,l100seg,29,q0_500,288.0,200129MZ072BBB07,A,2
2,l100seg,29,q0_750,325.0,200129MZ072BBB07,A,2
2,l100seg,29,q1_000,1140.0,200129MZ072BBB07,A,2
2,l100seg,30,q0_000,133.0,200129MZ072BBB07,A,2
2,l100seg,30,q0_250,257.0,200129MZ072BBB07,A,2
2,l100seg,30,q0_500,284.0,200129MZ072BBB07,A,2
2,l100seg,30,q0_750,314.0,200129MZ072BBB07,A,2
2,l100seg,30,q1_000,1446.0,200129MZ072BBB07,A,2
2,l100seg,31,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,31,q0_250,249.0,200129MZ072BBB07,A,2
2,l100seg,31,q0_500,283.0,200129MZ072BBB07,A,2
2,l100seg,31,q0_750,313.0,200129MZ072BBB07,A,2
2,l100seg,31,q1_000,1012.0,200129MZ072BBB07,A,2
2,l100seg,32,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,32,q0_250,249.0,200129MZ072BBB07,A,2
2,l100seg,32,q0_500,285.0,200129MZ072BBB07,A,2
2,l100seg,32,q0_750,315.0,200129MZ072BBB07,A,2
2,l100seg,32,q1_000,1541.0,200129MZ072BBB07,A,2
2,l100seg,33,q0_000,132.0,200129MZ072BBB07,A,2
2,l100seg,33,q0_250,239.0,200129MZ072BBB07,A,2
2,l100seg,33,q0_500,273.0,200129MZ072BBB07,A,2
2,l100seg,33,q0_750,303.0,200129MZ072BBB07,A,2
2,l100seg,33,q1_000,570.0,200129MZ072BBB07,A,2
2,l100seg,34,q0_000,139.0,200129MZ072BBB07,A,2
2,l100seg,34,q0_250,237.0,200129MZ072BBB07,A,2
2,l100seg,34,q0_500,270.0,200129MZ072BBB07,A,2
2,l100seg,34,q0_750,305.0,200129MZ072BBB07,A,2
2,l100seg,34,q1_000,993.0,200129MZ072BBB07,A,2
2,l100seg,35,q0_000,135.0,200129MZ072BBB07,A,2
2,l100seg,35,q0_250,245.0,200129MZ072BBB07,A,2
2,l100seg,35,q0_500,278.0,200129MZ072BBB07,A,2
2,l100seg,35,q0_750,315.0,200129MZ072BBB07,A,2
2,l100seg,35,q1_000,1732.0,200129MZ072BBB07,A,2
2,l100seg,36,q0_000,131.0,200129MZ072BBB07,A,2
2,l100seg,36,q0_250,254.0,200129MZ072BBB07,A,2
2,l100seg,36,q0_500,288.0,200129MZ072BBB07,A,2
2,l100seg,36,q0_750,322.0,200129MZ072BBB07,A,2
2,l100seg,36,q1_000,806.0,200129MZ072BBB07,A,2
2,l100seg,37,q0_000,136.0,200129MZ072BBB07,A,2
2,l100seg,37,q0_250,253.0,200129MZ072BBB07,A,2
2,l100seg,37,q0_500,289.0,200129MZ072BBB07,A,2
2,l100seg,37,q0_750,322.0,200129MZ072BBB07,A,2
2,l100seg,37,q1_000,931.0,200129MZ072BBB07,A,2
2,l100seg,38,q0_000,124.0,200129MZ072BBB07,A,2
2,l100seg,38,q0_250,260.0,200129MZ072BBB07,A,2
2,l100seg,38,q0_500,293.0,200129MZ072BBB07,A,2
2,l100seg,38,q0_750,325.0,200129MZ072BBB07,A,2
2,l100seg,38,q1_000,648.0,200129MZ072BBB07,A,2
2,l100seg,39,q0_000,134.0,200129MZ072BBB07,A,2
2,l100seg,39,q0_250,260.0,200129MZ072BBB07,A,2
2,l100seg,39,q0_500,291.0,200129MZ072BBB07,A,2
2,l100seg,39,q0_750,328.0,200129MZ072BBB07,A,2
2,l100seg,39,q1_000,643.0,200129MZ072BBB07,A,2
2,l100seg,40,q0_000,125.0,200129MZ072BBB07,A,2
2,l100seg,40,q0_250,267.0,200129MZ072BBB07,A,2
2,l100seg,40,q0_500,296.0,200129MZ072BBB07,A,2
2,l100seg,40,q0_750,338.0,200129MZ072BBB07,A,2
2,l100seg,40,q1_000,1026.0,200129MZ072BBB07,A,2
2,l100seg,41,q0_000,135.0,200129MZ072BBB07,A,2
2,l100seg,41,q0_250,261.0,200129MZ072BBB07,A,2
2,l100seg,41,q0_500,301.0,200129MZ072BBB07,A,2
2,l100seg,41,q0_750,342.0,200129MZ072BBB07,A,2
2,l100seg,41,q1_000,782.0,200129MZ072BBB07,A,2
2,l100seg,42,q0_000,127.0,200129MZ072BBB07,A,2
2,l100seg,42,q0_250,256.0,200129MZ072BBB07,A,2
2,l100seg,42,q0_500,303.0,200129MZ072BBB07,A,2
2,l100seg,42,q0_750,350.0,200129MZ072BBB07,A,2
2,l100seg,42,q1_000,903.0,200129MZ072BBB07,A,2
2,l100seg,43,q0_000,120.0,200129MZ072BBB07,A,2
2,l100seg,43,q0_250,247.0,200129MZ072BBB07,A,2
2,l100seg,43,q0_500,304.0,200129MZ072BBB07,A,2
2,l100seg,43,q0_750,357.0,200129MZ072BBB07,A,2
2,l100seg,43,q1_000,3219.0,200129MZ072BBB07,A,2
2,l100seg,44,q0_000,131.0,200129MZ072BBB07,A,2
2,l100seg,44,q0_250,243.0,200129MZ072BBB07,A,2
2,l100seg,44,q0_500,295.0,200129MZ072BBB07,A,2
2,l100seg,44,q0_750,351.0,200129MZ072BBB07,A,2
